Index
-0.5323704458335168
-0.7210740090368494
-0.65619525250498
-0.5605619310483815
-0.7558424900889423
-0.7718698940988318
-0.9644800823820346
-0.9650250016571853
-0.9133532640882673
-0.7018931256039843
-0.6211510195550846
-0.6378542394346617
-0.42714678802956385
-0.3074234628366716
-0.3751858267967609
-0.5854824688429263
-0.4121881724457435
-0.3479721593982384
-0.2915351273828571
-0.1191926694759874
-0.10437054652747044
-0.31045233694074675
-0.2109118165651478
0.05896365342802577
0.25930036458050026
0.21289818666327306
0.3207462877718017
0.42571242208105564
0.4397355109390226
0.389495033907248
0.2689161007543507
0.2655915963032468
0.2597206047840076
0.306908594528701
0.2940356168771758
0.24180163500843294
0.19206174080636113
0.11472547952130718
0.3122626282099996
0.3300153502054511
0.4146758904295682
0.6297073015953071
0.5730245629028551
0.5559014606368157
0.5777137929539852
0.6876481755113584
0.6868862252118834
0.7636813412756134
0.8013314575609555
0.8364022449666784
1.0736688711598614
